chunk_id,timestamp_utc,category,subtopic,domain,tag
3f4031c55b8ddf7c8dc8590b7d05e8bd315762b103017d7d5d470e4ee2d36be2,2024-08-14T01:35:50.642000+00:00,Data,Representación de Datos,data_science,datasets
3f4031c55b8ddf7c8dc8590b7d05e8bd315762b103017d7d5d470e4ee2d36be2,2024-08-14T01:35:50.642000+00:00,Data,Representación de Datos,data_science,espacios vectoriales
3f4031c55b8ddf7c8dc8590b7d05e8bd315762b103017d7d5d470e4ee2d36be2,2024-08-14T01:35:50.642000+00:00,Data,Representación de Datos,data_science,álgebra lineal
3f4031c55b8ddf7c8dc8590b7d05e8bd315762b103017d7d5d470e4ee2d36be2,2024-08-14T01:35:50.642000+00:00,Data,Representación de Datos,data_science,ciencia de datos
3f4031c55b8ddf7c8dc8590b7d05e8bd315762b103017d7d5d470e4ee2d36be2,2024-08-14T01:35:50.642000+00:00,Data,Representación de Datos,data_science,transformaciones
f04888ef1c60acd88db3f323931acfe909434d0d47a8f43182f639a3a421469c,2024-08-14T01:39:09.825000+00:00,AI,Embeddings,natural_language_processing,linear algebra
f04888ef1c60acd88db3f323931acfe909434d0d47a8f43182f639a3a421469c,2024-08-14T01:39:09.825000+00:00,AI,Embeddings,natural_language_processing,word embeddings
f04888ef1c60acd88db3f323931acfe909434d0d47a8f43182f639a3a421469c,2024-08-14T01:39:09.825000+00:00,AI,Embeddings,natural_language_processing,NLP
f04888ef1c60acd88db3f323931acfe909434d0d47a8f43182f639a3a421469c,2024-08-14T01:39:09.825000+00:00,AI,Embeddings,natural_language_processing,high-dimensional space
abc72cf70fc2503d92047c1d0b81446a8dadc933375bfc0fab8c0566186f1dbe,2024-08-14T01:38:41.392000+00:00,AI,Machine Learning,machine_learning,embeddings
abc72cf70fc2503d92047c1d0b81446a8dadc933375bfc0fab8c0566186f1dbe,2024-08-14T01:38:41.392000+00:00,AI,Machine Learning,machine_learning,álgebra lineal
abc72cf70fc2503d92047c1d0b81446a8dadc933375bfc0fab8c0566186f1dbe,2024-08-14T01:38:41.392000+00:00,AI,Machine Learning,machine_learning,espacio vectorial
abc72cf70fc2503d92047c1d0b81446a8dadc933375bfc0fab8c0566186f1dbe,2024-08-14T01:38:41.392000+00:00,AI,Machine Learning,machine_learning,representación de datos
bf440b85870670e29667176c5d978e838a67d9babfd86eee07ea6e4e0f12da61,2024-08-14T01:49:40.608000+00:00,AI,NLP,natural_language_processing,espacios vectoriales
bf440b85870670e29667176c5d978e838a67d9babfd86eee07ea6e4e0f12da61,2024-08-14T01:49:40.608000+00:00,AI,NLP,natural_language_processing,embeddings
bf440b85870670e29667176c5d978e838a67d9babfd86eee07ea6e4e0f12da61,2024-08-14T01:49:40.608000+00:00,AI,NLP,natural_language_processing,procesamiento de lenguaje natural
bf440b85870670e29667176c5d978e838a67d9babfd86eee07ea6e4e0f12da61,2024-08-14T01:49:40.608000+00:00,AI,NLP,natural_language_processing,álgebra lineal
bf440b85870670e29667176c5d978e838a67d9babfd86eee07ea6e4e0f12da61,2024-08-14T01:49:40.608000+00:00,AI,NLP,natural_language_processing,NLP
8bcd12ae75ac8c8ca7eec6c4ff1c9724cbd8c765d803edd31edb8d7df6798e3c,2024-08-14T01:58:12.552000+00:00,AI,Embeddings,linear_algebra,linear algebra
8bcd12ae75ac8c8ca7eec6c4ff1c9724cbd8c765d803edd31edb8d7df6798e3c,2024-08-14T01:58:12.552000+00:00,AI,Embeddings,linear_algebra,embeddings
8bcd12ae75ac8c8ca7eec6c4ff1c9724cbd8c765d803edd31edb8d7df6798e3c,2024-08-14T01:58:12.552000+00:00,AI,Embeddings,linear_algebra,matrix factorization
8bcd12ae75ac8c8ca7eec6c4ff1c9724cbd8c765d803edd31edb8d7df6798e3c,2024-08-14T01:58:12.552000+00:00,AI,Embeddings,linear_algebra,neural networks
8bcd12ae75ac8c8ca7eec6c4ff1c9724cbd8c765d803edd31edb8d7df6798e3c,2024-08-14T01:58:12.552000+00:00,AI,Embeddings,linear_algebra,loss function
0ab677d3a74ae9895914644cf9648a044058b0102313cd4fde3a3e8a687359eb,2024-08-14T01:58:12.552000+00:00,AI,Embeddings,machine_learning,linear_algebra
0ab677d3a74ae9895914644cf9648a044058b0102313cd4fde3a3e8a687359eb,2024-08-14T01:58:12.552000+00:00,AI,Embeddings,machine_learning,embeddings
0ab677d3a74ae9895914644cf9648a044058b0102313cd4fde3a3e8a687359eb,2024-08-14T01:58:12.552000+00:00,AI,Embeddings,machine_learning,machine_learning
0ab677d3a74ae9895914644cf9648a044058b0102313cd4fde3a3e8a687359eb,2024-08-14T01:58:12.552000+00:00,AI,Embeddings,machine_learning,NLP
0ab677d3a74ae9895914644cf9648a044058b0102313cd4fde3a3e8a687359eb,2024-08-14T01:58:12.552000+00:00,AI,Embeddings,machine_learning,optimization
565a90563c1cc3371101a45fd8be78a15857f1a161f00b18ef1df7faddc48069,2024-08-14T02:01:02.133000+00:00,Data,Álgebra Lineal,linear_algebra,SVD
565a90563c1cc3371101a45fd8be78a15857f1a161f00b18ef1df7faddc48069,2024-08-14T02:01:02.133000+00:00,Data,Álgebra Lineal,linear_algebra,matrices
565a90563c1cc3371101a45fd8be78a15857f1a161f00b18ef1df7faddc48069,2024-08-14T02:01:02.133000+00:00,Data,Álgebra Lineal,linear_algebra,álgebra
565a90563c1cc3371101a45fd8be78a15857f1a161f00b18ef1df7faddc48069,2024-08-14T02:01:02.133000+00:00,Data,Álgebra Lineal,linear_algebra,embeddings
565a90563c1cc3371101a45fd8be78a15857f1a161f00b18ef1df7faddc48069,2024-08-14T02:01:02.133000+00:00,Data,Álgebra Lineal,linear_algebra,Word2Vec
4cd7f7a472616f6e0d45535273a44f46a2ab2fe4ad06efc1fd6750fbd60ef33b,2024-08-14T02:10:43.586000+00:00,AI,Física Computacional,quantum_physics,SVD
4cd7f7a472616f6e0d45535273a44f46a2ab2fe4ad06efc1fd6750fbd60ef33b,2024-08-14T02:10:43.586000+00:00,AI,Física Computacional,quantum_physics,física
4cd7f7a472616f6e0d45535273a44f46a2ab2fe4ad06efc1fd6750fbd60ef33b,2024-08-14T02:10:43.586000+00:00,AI,Física Computacional,quantum_physics,mecánica cuántica
4cd7f7a472616f6e0d45535273a44f46a2ab2fe4ad06efc1fd6750fbd60ef33b,2024-08-14T02:10:43.586000+00:00,AI,Física Computacional,quantum_physics,teoría de la información cuántica
4cd7f7a472616f6e0d45535273a44f46a2ab2fe4ad06efc1fd6750fbd60ef33b,2024-08-14T02:10:43.586000+00:00,AI,Física Computacional,quantum_physics,métodos numéricos
4cd7f7a472616f6e0d45535273a44f46a2ab2fe4ad06efc1fd6750fbd60ef33b,2024-08-14T02:10:43.586000+00:00,AI,Física Computacional,quantum_physics,óptica cuántica
4cd7f7a472616f6e0d45535273a44f46a2ab2fe4ad06efc1fd6750fbd60ef33b,2024-08-14T02:10:43.586000+00:00,AI,Física Computacional,quantum_physics,dinámica molecular
4cd7f7a472616f6e0d45535273a44f46a2ab2fe4ad06efc1fd6750fbd60ef33b,2024-08-14T02:10:43.586000+00:00,AI,Física Computacional,quantum_physics,machine learning
4b041598ae805ab3ccc403cedae086444bdf800e59d5160ebbd2505a88c99e06,2024-08-14T02:20:12.303000+00:00,AI,Física Computacional,mathematics,SVD
4b041598ae805ab3ccc403cedae086444bdf800e59d5160ebbd2505a88c99e06,2024-08-14T02:20:12.303000+00:00,AI,Física Computacional,mathematics,POD
4b041598ae805ab3ccc403cedae086444bdf800e59d5160ebbd2505a88c99e06,2024-08-14T02:20:12.303000+00:00,AI,Física Computacional,mathematics,PDEs
4b041598ae805ab3ccc403cedae086444bdf800e59d5160ebbd2505a88c99e06,2024-08-14T02:20:12.303000+00:00,AI,Física Computacional,mathematics,Física Computacional
4b041598ae805ab3ccc403cedae086444bdf800e59d5160ebbd2505a88c99e06,2024-08-14T02:20:12.303000+00:00,AI,Física Computacional,mathematics,Ciencia de Datos
4b041598ae805ab3ccc403cedae086444bdf800e59d5160ebbd2505a88c99e06,2024-08-14T02:20:12.303000+00:00,AI,Física Computacional,mathematics,Álgebra Lineal
c83d066b570fac8218cfa4a5705a61671b1a00c8068615c87559be8e7dadf394,2024-08-14T02:30:54.583000+00:00,Data,Simulation and Analysis,python,Conway's Game of Life
c83d066b570fac8218cfa4a5705a61671b1a00c8068615c87559be8e7dadf394,2024-08-14T02:30:54.583000+00:00,Data,Simulation and Analysis,python,SVD
c83d066b570fac8218cfa4a5705a61671b1a00c8068615c87559be8e7dadf394,2024-08-14T02:30:54.583000+00:00,Data,Simulation and Analysis,python,Python
c83d066b570fac8218cfa4a5705a61671b1a00c8068615c87559be8e7dadf394,2024-08-14T02:30:54.583000+00:00,Data,Simulation and Analysis,python,cellular automata
c83d066b570fac8218cfa4a5705a61671b1a00c8068615c87559be8e7dadf394,2024-08-14T02:30:54.583000+00:00,Data,Simulation and Analysis,python,data analysis
e78deb8e23a3d09d4bc765f45e1734d5c4dec6f20cc89c1efae4ec4265eb4258,2024-08-14T02:37:41.389000+00:00,Data,Linear Algebra,linear_algebra,linear algebra
e78deb8e23a3d09d4bc765f45e1734d5c4dec6f20cc89c1efae4ec4265eb4258,2024-08-14T02:37:41.389000+00:00,Data,Linear Algebra,linear_algebra,numpy
e78deb8e23a3d09d4bc765f45e1734d5c4dec6f20cc89c1efae4ec4265eb4258,2024-08-14T02:37:41.389000+00:00,Data,Linear Algebra,linear_algebra,homogeneous systems
e78deb8e23a3d09d4bc765f45e1734d5c4dec6f20cc89c1efae4ec4265eb4258,2024-08-14T02:37:41.389000+00:00,Data,Linear Algebra,linear_algebra,numerical methods
e78deb8e23a3d09d4bc765f45e1734d5c4dec6f20cc89c1efae4ec4265eb4258,2024-08-14T02:37:41.389000+00:00,Data,Linear Algebra,linear_algebra,computational challenges
e78deb8e23a3d09d4bc765f45e1734d5c4dec6f20cc89c1efae4ec4265eb4258,2024-08-14T02:37:41.389000+00:00,Data,Linear Algebra,linear_algebra,singular matrices
e78deb8e23a3d09d4bc765f45e1734d5c4dec6f20cc89c1efae4ec4265eb4258,2024-08-14T02:37:41.389000+00:00,Data,Linear Algebra,linear_algebra,ill-conditioned matrices
0e83130deea0b1996806be2ce3421adec8bc49036942fcb662cbbe24be5b0494,2024-08-14T02:39:49.837000+00:00,Science,Homogeneous Systems,mathematics,homogeneous systems
0e83130deea0b1996806be2ce3421adec8bc49036942fcb662cbbe24be5b0494,2024-08-14T02:39:49.837000+00:00,Science,Homogeneous Systems,mathematics,physics
0e83130deea0b1996806be2ce3421adec8bc49036942fcb662cbbe24be5b0494,2024-08-14T02:39:49.837000+00:00,Science,Homogeneous Systems,mathematics,data science
0e83130deea0b1996806be2ce3421adec8bc49036942fcb662cbbe24be5b0494,2024-08-14T02:39:49.837000+00:00,Science,Homogeneous Systems,mathematics,machine learning
0e83130deea0b1996806be2ce3421adec8bc49036942fcb662cbbe24be5b0494,2024-08-14T02:39:49.837000+00:00,Science,Homogeneous Systems,mathematics,computer science
0e83130deea0b1996806be2ce3421adec8bc49036942fcb662cbbe24be5b0494,2024-08-14T02:39:49.837000+00:00,Science,Homogeneous Systems,mathematics,chemistry
0e83130deea0b1996806be2ce3421adec8bc49036942fcb662cbbe24be5b0494,2024-08-14T02:39:49.837000+00:00,Science,Homogeneous Systems,mathematics,biology
0e83130deea0b1996806be2ce3421adec8bc49036942fcb662cbbe24be5b0494,2024-08-14T02:39:49.837000+00:00,Science,Homogeneous Systems,mathematics,atmospheric science
0e83130deea0b1996806be2ce3421adec8bc49036942fcb662cbbe24be5b0494,2024-08-14T02:39:49.837000+00:00,Science,Homogeneous Systems,mathematics,geology
2322fb1bc09399b28b7690df185320157565bf4f5503fb4f169277355a42a3c2,2024-08-14T02:41:16.485000+00:00,AI,Quantum Mechanics,quantum_mechanics,quantum mechanics
2322fb1bc09399b28b7690df185320157565bf4f5503fb4f169277355a42a3c2,2024-08-14T02:41:16.485000+00:00,AI,Quantum Mechanics,quantum_mechanics,Hamiltonian
2322fb1bc09399b28b7690df185320157565bf4f5503fb4f169277355a42a3c2,2024-08-14T02:41:16.485000+00:00,AI,Quantum Mechanics,quantum_mechanics,eigenstates
2322fb1bc09399b28b7690df185320157565bf4f5503fb4f169277355a42a3c2,2024-08-14T02:41:16.485000+00:00,AI,Quantum Mechanics,quantum_mechanics,steady states
2322fb1bc09399b28b7690df185320157565bf4f5503fb4f169277355a42a3c2,2024-08-14T02:41:16.485000+00:00,AI,Quantum Mechanics,quantum_mechanics,energy eigenvalues
0fdebd2dd479214b5aca1a2ebffb562dd7b3ed661c547512f21f270b9fb3ffd1,2024-08-14T02:52:25.683000+00:00,Programming,NumPy,python,Python
0fdebd2dd479214b5aca1a2ebffb562dd7b3ed661c547512f21f270b9fb3ffd1,2024-08-14T02:52:25.683000+00:00,Programming,NumPy,python,NumPy
0fdebd2dd479214b5aca1a2ebffb562dd7b3ed661c547512f21f270b9fb3ffd1,2024-08-14T02:52:25.683000+00:00,Programming,NumPy,python,C
0fdebd2dd479214b5aca1a2ebffb562dd7b3ed661c547512f21f270b9fb3ffd1,2024-08-14T02:52:25.683000+00:00,Programming,NumPy,python,LAPACK
0fdebd2dd479214b5aca1a2ebffb562dd7b3ed661c547512f21f270b9fb3ffd1,2024-08-14T02:52:25.683000+00:00,Programming,NumPy,python,linear algebra
1c6d61fc626b9851d4587d41f5a941a9ec40fec88521b1aada5046f604821f72,2024-08-14T01:40:26.055000+00:00,Other,reparación de televisores,electronics_repair,televisores
1c6d61fc626b9851d4587d41f5a941a9ec40fec88521b1aada5046f604821f72,2024-08-14T01:40:26.055000+00:00,Other,reparación de televisores,electronics_repair,reparación
1c6d61fc626b9851d4587d41f5a941a9ec40fec88521b1aada5046f604821f72,2024-08-14T01:40:26.055000+00:00,Other,reparación de televisores,electronics_repair,tecnología
1c6d61fc626b9851d4587d41f5a941a9ec40fec88521b1aada5046f604821f72,2024-08-14T01:40:26.055000+00:00,Other,reparación de televisores,electronics_repair,guía
a5e26b8f1a96fd13a6995cb2dc425ce5046d509ced2c90bdc13d2cdc9169a520,2024-08-14T01:44:18.013000+00:00,Other,dispositivos electrónicos,electronics_repair,televisor
a5e26b8f1a96fd13a6995cb2dc425ce5046d509ced2c90bdc13d2cdc9169a520,2024-08-14T01:44:18.013000+00:00,Other,dispositivos electrónicos,electronics_repair,reparación
a5e26b8f1a96fd13a6995cb2dc425ce5046d509ced2c90bdc13d2cdc9169a520,2024-08-14T01:44:18.013000+00:00,Other,dispositivos electrónicos,electronics_repair,tecnología
278bcb803fba5bdeedf88ea4198fba4ebad2c22ef81ec266f8d65b42bdb54ad8,2024-08-14T01:44:18.013000+00:00,Other,Reparación de Televisores,electronics_repair,televisores
278bcb803fba5bdeedf88ea4198fba4ebad2c22ef81ec266f8d65b42bdb54ad8,2024-08-14T01:44:18.013000+00:00,Other,Reparación de Televisores,electronics_repair,diagnóstico
278bcb803fba5bdeedf88ea4198fba4ebad2c22ef81ec266f8d65b42bdb54ad8,2024-08-14T01:44:18.013000+00:00,Other,Reparación de Televisores,electronics_repair,retroiluminación
278bcb803fba5bdeedf88ea4198fba4ebad2c22ef81ec266f8d65b42bdb54ad8,2024-08-14T01:44:18.013000+00:00,Other,Reparación de Televisores,electronics_repair,reparación
796e189dc88acf1e1a4aa94c10c00599b45508b720bbb486c4d4b85eb686dc92,2024-08-15T17:56:29.233000+00:00,Business,job search,email_management,job offers
796e189dc88acf1e1a4aa94c10c00599b45508b720bbb486c4d4b85eb686dc92,2024-08-15T17:56:29.233000+00:00,Business,job search,email_management,email management
796e189dc88acf1e1a4aa94c10c00599b45508b720bbb486c4d4b85eb686dc92,2024-08-15T17:56:29.233000+00:00,Business,job search,email_management,prioritization
b6b423d49ae200f7600466a09e85d4ddb2ddff66c843614ae2fe3d940cfd9b38,2024-08-15T17:56:29.233000+00:00,Automation,Email Management,gmail,Gmail
b6b423d49ae200f7600466a09e85d4ddb2ddff66c843614ae2fe3d940cfd9b38,2024-08-15T17:56:29.233000+00:00,Automation,Email Management,gmail,Email Management
b6b423d49ae200f7600466a09e85d4ddb2ddff66c843614ae2fe3d940cfd9b38,2024-08-15T17:56:29.233000+00:00,Automation,Email Management,gmail,Notifications
b6b423d49ae200f7600466a09e85d4ddb2ddff66c843614ae2fe3d940cfd9b38,2024-08-15T17:56:29.233000+00:00,Automation,Email Management,gmail,Automation
2dac0daea9e02d3f9ff7a2af6c2d0e050356daaa533e90b579343087ca009b8a,2024-08-15T00:03:08.144000+00:00,Health,Job Listings,healthcare,healthcare
2dac0daea9e02d3f9ff7a2af6c2d0e050356daaa533e90b579343087ca009b8a,2024-08-15T00:03:08.144000+00:00,Health,Job Listings,healthcare,job listings
2dac0daea9e02d3f9ff7a2af6c2d0e050356daaa533e90b579343087ca009b8a,2024-08-15T00:03:08.144000+00:00,Health,Job Listings,healthcare,physical therapy
2dac0daea9e02d3f9ff7a2af6c2d0e050356daaa533e90b579343087ca009b8a,2024-08-15T00:03:08.144000+00:00,Health,Job Listings,healthcare,nursing
692c325bd6be150fa67f4bc7daea45232b2b72223e40c23cf8fd84f9fe8fe629,2024-08-15T00:03:36.311000+00:00,Health,Job Listings,healthcare,healthcare
692c325bd6be150fa67f4bc7daea45232b2b72223e40c23cf8fd84f9fe8fe629,2024-08-15T00:03:36.311000+00:00,Health,Job Listings,healthcare,physiotherapy
692c325bd6be150fa67f4bc7daea45232b2b72223e40c23cf8fd84f9fe8fe629,2024-08-15T00:03:36.311000+00:00,Health,Job Listings,healthcare,nursing
692c325bd6be150fa67f4bc7daea45232b2b72223e40c23cf8fd84f9fe8fe629,2024-08-15T00:03:36.311000+00:00,Health,Job Listings,healthcare,job listings
a9be803769084e8dee950b3c291db26ef8ad9433e8310340cee6d9db03f5757f,2024-08-15T11:58:35.769000+00:00,Other,messages,communication,birthday
a9be803769084e8dee950b3c291db26ef8ad9433e8310340cee6d9db03f5757f,2024-08-15T11:58:35.769000+00:00,Other,messages,communication,support
a9be803769084e8dee950b3c291db26ef8ad9433e8310340cee6d9db03f5757f,2024-08-15T11:58:35.769000+00:00,Other,messages,communication,empathy
a9be803769084e8dee950b3c291db26ef8ad9433e8310340cee6d9db03f5757f,2024-08-15T11:58:35.769000+00:00,Other,messages,communication,love
8250cdb0668b8ec1d5726bd77e20c44e4b79db8349664db5df772ed1a2af2dc4,2024-08-15T00:33:52.162000+00:00,Programming,Python,python,Python
8250cdb0668b8ec1d5726bd77e20c44e4b79db8349664db5df772ed1a2af2dc4,2024-08-15T00:33:52.162000+00:00,Programming,Python,python,Debugging
8250cdb0668b8ec1d5726bd77e20c44e4b79db8349664db5df772ed1a2af2dc4,2024-08-15T00:33:52.162000+00:00,Programming,Python,python,Assertions
8250cdb0668b8ec1d5726bd77e20c44e4b79db8349664db5df772ed1a2af2dc4,2024-08-15T00:33:52.162000+00:00,Programming,Python,python,Error Handling
fbbaad2841fcde54cedd0940477642126dd421bc86596a664e4fbcbad26bd609,2024-08-16T18:03:22.537000+00:00,Business,Political Engagement,political_strategy,politics
fbbaad2841fcde54cedd0940477642126dd421bc86596a664e4fbcbad26bd609,2024-08-16T18:03:22.537000+00:00,Business,Political Engagement,political_strategy,community engagement
fbbaad2841fcde54cedd0940477642126dd421bc86596a664e4fbcbad26bd609,2024-08-16T18:03:22.537000+00:00,Business,Political Engagement,political_strategy,leadership
fbbaad2841fcde54cedd0940477642126dd421bc86596a664e4fbcbad26bd609,2024-08-16T18:03:22.537000+00:00,Business,Political Engagement,political_strategy,strategy
fbbaad2841fcde54cedd0940477642126dd421bc86596a664e4fbcbad26bd609,2024-08-16T18:03:22.537000+00:00,Business,Political Engagement,political_strategy,Data Science
55de086be8da8cb65f3fa89cf30ac77d25a296b9ea7de19654578393ea16cee0,2024-08-16T18:08:33.756000+00:00,Business,Leadership Advice,political_strategy,leadership
55de086be8da8cb65f3fa89cf30ac77d25a296b9ea7de19654578393ea16cee0,2024-08-16T18:08:33.756000+00:00,Business,Leadership Advice,political_strategy,strategy
55de086be8da8cb65f3fa89cf30ac77d25a296b9ea7de19654578393ea16cee0,2024-08-16T18:08:33.756000+00:00,Business,Leadership Advice,political_strategy,motivation
55de086be8da8cb65f3fa89cf30ac77d25a296b9ea7de19654578393ea16cee0,2024-08-16T18:08:33.756000+00:00,Business,Leadership Advice,political_strategy,politics
5a697985987924336799b9fa885b6e4734ef81dec2eef2555c19c0b5d9ae6421,2024-08-16T18:35:03.052000+00:00,Business,Political Leadership,political_strategy,leadership
5a697985987924336799b9fa885b6e4734ef81dec2eef2555c19c0b5d9ae6421,2024-08-16T18:35:03.052000+00:00,Business,Political Leadership,political_strategy,politics
5a697985987924336799b9fa885b6e4734ef81dec2eef2555c19c0b5d9ae6421,2024-08-16T18:35:03.052000+00:00,Business,Political Leadership,political_strategy,unity
5a697985987924336799b9fa885b6e4734ef81dec2eef2555c19c0b5d9ae6421,2024-08-16T18:35:03.052000+00:00,Business,Political Leadership,political_strategy,strategy
5a697985987924336799b9fa885b6e4734ef81dec2eef2555c19c0b5d9ae6421,2024-08-16T18:35:03.052000+00:00,Business,Political Leadership,political_strategy,accountability
151545a154802aee1d536e2508c248daf3356cd2595937c9c5c657a70d34db45,2024-08-16T19:16:56.654000+00:00,Business,Strategic Communication,communication,leadership
151545a154802aee1d536e2508c248daf3356cd2595937c9c5c657a70d34db45,2024-08-16T19:16:56.654000+00:00,Business,Strategic Communication,communication,communication
151545a154802aee1d536e2508c248daf3356cd2595937c9c5c657a70d34db45,2024-08-16T19:16:56.654000+00:00,Business,Strategic Communication,communication,accountability
151545a154802aee1d536e2508c248daf3356cd2595937c9c5c657a70d34db45,2024-08-16T19:16:56.654000+00:00,Business,Strategic Communication,communication,integrity
151545a154802aee1d536e2508c248daf3356cd2595937c9c5c657a70d34db45,2024-08-16T19:16:56.654000+00:00,Business,Strategic Communication,communication,strategy
2bdd846069c8cf1b0ea2d4033d904ecb683af1f644b16febe6bbb8ad79053616,2024-08-16T19:23:59.388000+00:00,Business,Leadership Communication,communication,accountability
2bdd846069c8cf1b0ea2d4033d904ecb683af1f644b16febe6bbb8ad79053616,2024-08-16T19:23:59.388000+00:00,Business,Leadership Communication,communication,leadership
2bdd846069c8cf1b0ea2d4033d904ecb683af1f644b16febe6bbb8ad79053616,2024-08-16T19:23:59.388000+00:00,Business,Leadership Communication,communication,communication
2bdd846069c8cf1b0ea2d4033d904ecb683af1f644b16febe6bbb8ad79053616,2024-08-16T19:23:59.388000+00:00,Business,Leadership Communication,communication,election
2bdd846069c8cf1b0ea2d4033d904ecb683af1f644b16febe6bbb8ad79053616,2024-08-16T19:23:59.388000+00:00,Business,Leadership Communication,communication,integrity
e7aa130c2ff63e1b5086acca56572643ff2a25b5e2f3d1b5e68951c5539e4483,2024-08-16T19:32:12.998000+00:00,Business,Political Strategy,political_communication,politics
e7aa130c2ff63e1b5086acca56572643ff2a25b5e2f3d1b5e68951c5539e4483,2024-08-16T19:32:12.998000+00:00,Business,Political Strategy,political_communication,unity
e7aa130c2ff63e1b5086acca56572643ff2a25b5e2f3d1b5e68951c5539e4483,2024-08-16T19:32:12.998000+00:00,Business,Political Strategy,political_communication,transparency
e7aa130c2ff63e1b5086acca56572643ff2a25b5e2f3d1b5e68951c5539e4483,2024-08-16T19:32:12.998000+00:00,Business,Political Strategy,political_communication,guidance
e7aa130c2ff63e1b5086acca56572643ff2a25b5e2f3d1b5e68951c5539e4483,2024-08-16T19:32:12.998000+00:00,Business,Political Strategy,political_communication,contradictions
140f770db8e4882c6e01cd3f43a1b071911eac96fc4488f3bb2643d9c870dd73,2024-08-16T20:58:35.540000+00:00,Business,Political Engagement,political_communication,politics
140f770db8e4882c6e01cd3f43a1b071911eac96fc4488f3bb2643d9c870dd73,2024-08-16T20:58:35.540000+00:00,Business,Political Engagement,political_communication,leadership
140f770db8e4882c6e01cd3f43a1b071911eac96fc4488f3bb2643d9c870dd73,2024-08-16T20:58:35.540000+00:00,Business,Political Engagement,political_communication,communication
140f770db8e4882c6e01cd3f43a1b071911eac96fc4488f3bb2643d9c870dd73,2024-08-16T20:58:35.540000+00:00,Business,Political Engagement,political_communication,unity
140f770db8e4882c6e01cd3f43a1b071911eac96fc4488f3bb2643d9c870dd73,2024-08-16T20:58:35.540000+00:00,Business,Political Engagement,political_communication,strategy
b871714fa9b2e25a0c66ceb12d7bf728fba00cb7fd452b06ff50062f97efe5d8,2024-08-16T21:43:22.408000+00:00,Business,Leadership Development,communication,leadership
b871714fa9b2e25a0c66ceb12d7bf728fba00cb7fd452b06ff50062f97efe5d8,2024-08-16T21:43:22.408000+00:00,Business,Leadership Development,communication,narrative
b871714fa9b2e25a0c66ceb12d7bf728fba00cb7fd452b06ff50062f97efe5d8,2024-08-16T21:43:22.408000+00:00,Business,Leadership Development,communication,collective good
b871714fa9b2e25a0c66ceb12d7bf728fba00cb7fd452b06ff50062f97efe5d8,2024-08-16T21:43:22.408000+00:00,Business,Leadership Development,communication,Data Science
b871714fa9b2e25a0c66ceb12d7bf728fba00cb7fd452b06ff50062f97efe5d8,2024-08-16T21:43:22.408000+00:00,Business,Leadership Development,communication,Candidacy
35b429adb35430e2ee078f498dfb9d7cf9402b237a9c3ceac84989c8a9803e96,2024-08-16T21:50:52.013000+00:00,Business,Leadership Dynamics,leadership,leadership
35b429adb35430e2ee078f498dfb9d7cf9402b237a9c3ceac84989c8a9803e96,2024-08-16T21:50:52.013000+00:00,Business,Leadership Dynamics,leadership,collaboration
35b429adb35430e2ee078f498dfb9d7cf9402b237a9c3ceac84989c8a9803e96,2024-08-16T21:50:52.013000+00:00,Business,Leadership Dynamics,leadership,movement
35b429adb35430e2ee078f498dfb9d7cf9402b237a9c3ceac84989c8a9803e96,2024-08-16T21:50:52.013000+00:00,Business,Leadership Dynamics,leadership,systemic issues
2049f7d926fb973f0beeb58ebf694d31a929d31a8bb82697e8e2317639da72bc,2024-08-16T21:59:35.753000+00:00,Business,Leadership Analysis,leadership,leadership
2049f7d926fb973f0beeb58ebf694d31a929d31a8bb82697e8e2317639da72bc,2024-08-16T21:59:35.753000+00:00,Business,Leadership Analysis,leadership,accountability
2049f7d926fb973f0beeb58ebf694d31a929d31a8bb82697e8e2317639da72bc,2024-08-16T21:59:35.753000+00:00,Business,Leadership Analysis,leadership,movement
2049f7d926fb973f0beeb58ebf694d31a929d31a8bb82697e8e2317639da72bc,2024-08-16T21:59:35.753000+00:00,Business,Leadership Analysis,leadership,strategy
2049f7d926fb973f0beeb58ebf694d31a929d31a8bb82697e8e2317639da72bc,2024-08-16T21:59:35.753000+00:00,Business,Leadership Analysis,leadership,communication
13aaf29581a38ca87462c41b165f0aaac5ecfc70b86429a58dc09cd52ed21efb,2024-08-16T22:06:43.363000+00:00,Business,Leadership Critique,leadership,leadership
13aaf29581a38ca87462c41b165f0aaac5ecfc70b86429a58dc09cd52ed21efb,2024-08-16T22:06:43.363000+00:00,Business,Leadership Critique,leadership,community
13aaf29581a38ca87462c41b165f0aaac5ecfc70b86429a58dc09cd52ed21efb,2024-08-16T22:06:43.363000+00:00,Business,Leadership Critique,leadership,inclusivity
13aaf29581a38ca87462c41b165f0aaac5ecfc70b86429a58dc09cd52ed21efb,2024-08-16T22:06:43.363000+00:00,Business,Leadership Critique,leadership,critique
d5651a40b49db4d381390b75a080a7abde7ae86b3b783ad5359844397d76ea95,2024-08-16T22:12:05.100000+00:00,Business,Leadership Accountability,community_management,leadership
d5651a40b49db4d381390b75a080a7abde7ae86b3b783ad5359844397d76ea95,2024-08-16T22:12:05.100000+00:00,Business,Leadership Accountability,community_management,accountability
